,studentID,StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EDTech_Usage_Level,StressLevel,FinalGrade,RiskLevel,LearningStyle_1,LearningStyle_2,LearningStyle_3
13111,STU11605,6,98,0,0,1,1,0,18,14,0,96,69,1,0,2,2,1,0,0
13112,STU11606,6,98,0,0,1,1,0,18,6,1,58,78,1,2,1,1,1,0,0
13113,STU11607,18,92,1,1,0,1,0,20,19,0,76,92,1,1,0,0,0,1,0
13114,STU11608,12,66,2,1,0,1,1,19,5,1,50,78,1,1,1,1,1,0,0
13115,STU11609,12,66,2,1,0,1,1,19,15,1,70,42,1,0,3,3,0,0,1
13116,STU11610,12,66,2,1,1,0,1,19,5,1,50,78,1,1,1,1,1,0,0
13117,STU11611,12,66,2,1,1,0,1,19,15,1,70,42,1,0,3,3,0,0,1
13118,STU11612,33,74,0,0,1,1,1,23,13,1,53,94,1,0,0,0,0,0,0
13119,STU11613,33,74,1,1,1,1,1,23,13,1,53,94,1,0,0,0,0,0,0
13120,STU11614,31,94,1,0,0,1,1,25,11,1,99,62,1,0,2,2,0,1,0
13121,STU11615,32,66,2,1,2,1,1,23,6,1,84,74,1,2,1,1,0,1,0
13122,STU11616,32,66,2,1,2,1,1,23,11,0,64,47,1,1,3,3,0,0,0
13123,STU11617,23,93,2,0,2,1,0,22,14,0,62,59,1,1,2,2,0,0,0
13124,STU11618,23,93,2,0,2,1,0,26,10,0,72,51,1,1,3,3,0,0,0
13125,STU11619,23,93,2,0,2,1,0,24,15,0,62,94,1,2,0,0,1,0,0
13126,STU11620,23,93,2,0,2,1,0,25,5,0,61,75,0,0,1,1,0,0,0
13127,STU11621,23,93,2,0,2,1,0,27,11,0,96,81,1,2,1,1,1,0,0
13128,STU11622,23,93,2,1,2,1,0,22,14,0,62,59,1,1,2,2,0,0,0
13129,STU11623,23,93,2,1,2,1,0,26,10,0,72,51,1,1,3,3,0,0,0
13130,STU11624,23,93,2,1,2,1,0,24,15,0,62,94,1,2,0,0,1,0,0
13131,STU11625,23,93,2,1,2,1,0,25,5,0,61,75,0,0,1,1,0,0,0
13132,STU11626,23,93,2,1,2,1,0,27,11,0,96,81,1,2,1,1,1,0,0
13133,STU11627,23,93,0,1,2,1,0,22,14,0,62,59,1,1,2,2,0,0,0
13134,STU11628,23,93,0,1,2,1,0,26,10,0,72,51,1,1,3,3,0,0,0
13135,STU11629,23,93,0,1,2,1,0,24,15,0,62,94,1,2,0,0,1,0,0
13136,STU11630,23,93,0,1,2,1,0,25,5,0,61,75,0,0,1,1,0,0,0
13137,STU11631,23,93,0,1,2,1,0,27,11,0,96,81,1,2,1,1,1,0,0
13138,STU11632,23,93,1,0,1,1,0,22,14,0,62,59,1,1,2,2,0,0,0
13139,STU11633,23,93,1,0,1,1,0,26,10,0,72,51,1,1,3,3,0,0,0
13140,STU11634,23,93,1,0,1,1,0,24,15,0,62,94,1,2,0,0,1,0,0
13141,STU11635,23,93,1,0,1,1,0,25,5,0,61,75,0,0,1,1,0,0,0
13142,STU11636,23,93,1,0,1,1,0,27,11,0,96,81,1,2,1,1,1,0,0
13143,STU11637,28,62,2,0,1,1,0,19,17,1,87,64,0,1,2,2,0,0,0
13144,STU11638,28,62,2,0,1,1,0,26,5,0,64,46,1,1,3,3,0,0,0
13145,STU11639,28,62,2,0,1,1,0,26,13,0,72,95,1,0,0,0,0,0,0
13146,STU11640,28,62,2,0,1,1,0,29,12,1,53,62,1,2,2,2,0,0,0
13147,STU11641,28,62,2,0,1,1,0,27,10,0,90,86,1,2,0,0,1,0,0
13148,STU11642,28,62,2,0,1,1,0,21,14,1,100,72,1,2,1,1,0,0,0
13149,STU11643,30,76,1,1,1,1,1,20,6,1,62,58,1,2,2,2,0,0,0
13150,STU11644,39,75,2,1,2,1,1,29,11,1,77,58,1,2,2,2,0,0,1
13151,STU11645,39,75,2,1,2,1,1,18,17,1,69,94,0,2,0,0,1,0,0
13152,STU11646,39,75,2,1,2,1,1,29,0,1,97,83,1,1,1,1,0,0,0
13153,STU11647,8,90,2,0,2,1,1,26,18,0,72,70,1,2,1,1,0,0,1
13154,STU11648,8,90,2,0,2,1,1,24,18,1,62,71,1,1,1,1,0,1,0
13155,STU11649,8,90,2,0,2,1,1,21,1,0,65,67,1,1,2,2,0,0,1
13156,STU11650,8,90,2,0,2,1,1,24,19,0,95,91,1,1,0,0,0,0,0
13157,STU11651,8,90,2,0,2,1,1,26,6,1,96,52,1,1,3,3,0,0,0
13158,STU11652,8,90,1,0,2,1,1,26,18,0,72,70,1,2,1,1,0,0,1
13159,STU11653,8,90,1,0,2,1,1,24,18,1,62,71,1,1,1,1,0,1,0
13160,STU11654,8,90,1,0,2,1,1,21,1,0,65,67,1,1,2,2,0,0,1
13161,STU11655,8,90,1,0,2,1,1,24,19,0,95,91,1,1,0,0,0,0,0
13162,STU11656,8,90,1,0,2,1,1,26,6,1,96,52,1,1,3,3,0,0,0
13163,STU11657,32,81,1,0,2,1,0,21,14,1,61,100,0,2,0,0,0,0,0
13164,STU11658,32,81,1,0,2,1,0,19,11,0,65,93,1,1,0,0,0,0,1
13165,STU11659,32,81,1,0,2,1,0,29,6,1,65,83,1,1,1,1,0,0,0
13166,STU11660,8,78,1,1,1,1,1,18,15,1,54,50,0,1,3,3,0,0,0
13167,STU11661,8,78,1,1,1,1,1,28,15,1,72,92,0,0,0,0,0,1,0
13168,STU11662,20,87,2,1,1,1,0,27,12,1,55,99,1,2,0,0,0,0,1
13169,STU11663,20,87,2,1,1,1,0,29,19,0,78,97,1,2,0,0,1,0,0
13170,STU11664,20,87,1,0,1,1,0,27,12,1,55,99,1,2,0,0,0,0,1
13171,STU11665,20,87,1,0,1,1,0,29,19,0,78,97,1,2,0,0,1,0,0
13172,STU11666,20,87,2,0,0,1,0,27,12,1,55,99,1,2,0,0,0,0,1
13173,STU11667,20,87,2,0,0,1,0,29,19,0,78,97,1,2,0,0,1,0,0
13174,STU11668,20,87,0,0,1,0,0,27,12,1,55,99,1,2,0,0,0,0,1
13175,STU11669,20,87,0,0,1,0,0,29,19,0,78,97,1,2,0,0,1,0,0
13176,STU11670,24,74,0,1,2,1,1,21,0,1,71,78,1,2,1,1,0,0,1
13177,STU11671,24,74,1,1,0,1,1,21,0,1,71,78,1,2,1,1,0,0,1
13178,STU11672,20,100,1,1,1,1,0,23,0,0,97,59,1,2,2,2,0,0,0
13179,STU11673,20,100,1,1,1,1,0,26,15,0,52,75,0,2,1,1,0,0,0
13180,STU11674,9,69,1,1,1,1,1,18,13,0,59,41,1,2,3,3,0,0,1
13181,STU11675,9,69,1,1,1,1,1,19,13,0,50,44,1,0,3,3,0,0,0
13182,STU11676,9,69,2,1,1,1,1,18,13,0,59,41,1,2,3,3,0,0,1
13183,STU11677,9,69,2,1,1,1,1,19,13,0,50,44,1,0,3,3,0,0,0
13184,STU11678,30,91,1,0,0,1,0,18,14,1,58,82,1,0,1,1,0,0,1
13185,STU11679,30,91,1,0,0,1,0,21,12,1,73,79,0,2,1,1,1,0,0
13186,STU11680,30,91,1,0,0,1,0,26,12,1,89,79,0,1,1,1,0,0,0
13187,STU11681,30,91,2,1,0,1,0,18,14,1,58,82,1,0,1,1,0,0,1
13188,STU11682,30,91,2,1,0,1,0,21,12,1,73,79,0,2,1,1,1,0,0
13189,STU11683,30,91,2,1,0,1,0,26,12,1,89,79,0,1,1,1,0,0,0
13190,STU11684,30,91,0,1,1,1,0,18,14,1,58,82,1,0,1,1,0,0,1
13191,STU11685,30,91,0,1,1,1,0,21,12,1,73,79,0,2,1,1,1,0,0
13192,STU11686,30,91,0,1,1,1,0,26,12,1,89,79,0,1,1,1,0,0,0
13193,STU11687,10,95,0,1,2,1,1,18,1,1,51,70,1,2,1,1,1,0,0
13194,STU11688,10,95,1,0,2,1,1,18,1,1,51,70,1,2,1,1,1,0,0
13195,STU11689,10,95,2,1,2,1,1,18,1,1,51,70,1,2,1,1,1,0,0
13196,STU11690,26,70,1,0,0,1,1,25,2,1,100,71,0,2,1,1,0,0,1
13197,STU11691,26,70,1,0,0,1,1,27,8,1,69,76,1,1,1,1,0,0,0
13198,STU11692,26,70,1,0,0,1,1,26,8,0,53,41,0,1,3,3,0,0,0
13199,STU11693,26,70,1,0,0,1,1,24,17,0,72,67,0,2,2,2,0,0,0
13200,STU11694,26,70,2,1,1,1,1,25,2,1,100,71,0,2,1,1,0,0,1
13201,STU11695,26,70,2,1,1,1,1,27,8,1,69,76,1,1,1,1,0,0,0
13202,STU11696,26,70,2,1,1,1,1,26,8,0,53,41,0,1,3,3,0,0,0
13203,STU11697,26,70,2,1,1,1,1,24,17,0,72,67,0,2,2,2,0,0,0
13204,STU11698,37,73,2,1,1,1,1,22,7,0,90,68,0,2,2,2,0,0,0
13205,STU11699,26,88,2,0,1,1,0,20,18,0,65,58,1,1,2,2,0,0,1
13206,STU11700,26,88,2,0,1,1,0,29,4,1,72,45,0,2,3,3,1,0,0
13207,STU11701,26,88,2,1,2,0,0,20,18,0,65,58,1,1,2,2,0,0,1
13208,STU11702,26,88,2,1,2,0,0,29,4,1,72,45,0,2,3,3,1,0,0
13209,STU11703,14,72,2,0,1,1,0,18,17,0,61,77,0,0,1,1,0,1,0
13210,STU11704,14,72,2,0,1,1,0,26,12,1,60,77,1,1,1,1,1,0,0
13211,STU11705,11,100,1,1,0,1,1,19,1,1,53,91,1,0,0,0,0,1,0
13212,STU11706,11,100,1,1,0,1,1,20,8,1,52,40,0,1,3,3,0,0,0
13213,STU11707,11,100,1,1,0,1,1,27,5,0,68,83,1,2,1,1,0,0,1
13214,STU11708,8,65,1,0,1,1,1,23,20,0,51,63,1,0,2,2,1,0,0
13215,STU11709,8,65,1,0,1,1,1,22,8,0,71,70,1,2,1,1,0,0,1
13216,STU11710,16,87,1,0,2,1,1,20,14,0,62,78,1,2,1,1,1,0,0
13217,STU11711,16,87,1,0,2,1,1,29,18,1,90,52,0,1,3,3,1,0,0
13218,STU11712,16,87,1,1,1,0,1,20,14,0,62,78,1,2,1,1,1,0,0
13219,STU11713,16,87,1,1,1,0,1,29,18,1,90,52,0,1,3,3,1,0,0
13220,STU11714,27,71,1,1,1,0,0,18,16,0,50,58,1,0,2,2,0,0,1
13221,STU11715,27,71,1,1,1,0,0,26,16,1,80,86,1,1,0,0,0,0,1
13222,STU11716,11,86,2,1,1,1,1,24,17,1,69,43,1,2,3,3,1,0,0
13223,STU11717,11,86,1,1,1,1,1,24,17,1,69,43,1,2,3,3,1,0,0
13224,STU11718,14,95,1,1,1,1,1,20,12,0,99,55,1,1,2,2,0,0,1
13225,STU11719,14,95,1,1,1,1,1,22,9,0,52,69,0,0,2,2,0,0,0
13226,STU11720,15,79,2,1,1,1,0,26,19,1,62,82,1,0,1,1,0,0,1
13227,STU11721,15,79,2,1,1,1,0,25,0,1,73,58,1,2,2,2,0,0,0
13228,STU11722,15,79,2,1,1,1,0,27,15,1,83,73,1,2,1,1,0,0,0
13229,STU11723,15,79,2,1,1,1,0,20,9,0,74,46,0,1,3,3,0,0,1
13234,STU11724,31,99,0,1,2,1,0,21,1,0,79,49,1,1,3,3,0,0,1
13235,STU11725,31,99,0,1,2,1,0,29,6,1,64,63,1,1,2,2,0,1,0
13236,STU11726,30,84,1,1,1,1,0,27,16,1,55,63,1,1,2,2,1,0,0
13237,STU11727,30,84,1,1,1,1,0,24,8,0,94,97,1,2,0,0,0,1,0
13238,STU11728,30,84,1,1,1,1,0,19,5,0,66,75,0,1,1,1,0,0,1
13239,STU11729,30,84,0,1,0,1,0,27,16,1,55,63,1,1,2,2,1,0,0
13240,STU11730,30,84,0,1,0,1,0,24,8,0,94,97,1,2,0,0,0,1,0
13241,STU11731,30,84,0,1,0,1,0,19,5,0,66,75,0,1,1,1,0,0,1
13242,STU11732,11,66,1,1,1,1,0,18,15,0,96,58,0,1,2,2,0,1,0
13243,STU11733,11,66,1,1,1,1,0,18,11,1,61,85,1,0,0,0,0,0,1
13244,STU11734,11,66,1,1,1,1,0,29,13,1,70,54,1,1,3,3,0,0,0
13245,STU11735,17,70,1,0,1,1,1,23,18,1,85,54,1,2,3,3,0,1,0
13246,STU11736,17,70,1,0,1,1,1,25,8,1,74,73,0,2,1,1,1,0,0
13247,STU11737,17,70,1,0,1,1,1,21,6,0,95,89,1,2,0,0,1,0,0
13248,STU11738,17,70,1,0,1,1,1,28,15,1,97,82,1,0,1,1,0,0,0
13249,STU11739,31,83,2,1,1,1,1,20,13,0,53,100,1,0,0,0,0,0,1
13250,STU11740,16,65,0,1,2,1,0,27,2,0,62,63,1,0,2,2,0,1,0
13251,STU11741,34,61,0,0,0,1,0,20,18,0,76,57,1,2,2,2,1,0,0
13252,STU11742,34,61,0,0,0,1,0,19,9,1,70,86,1,1,0,0,0,0,1
13253,STU11743,34,61,0,0,0,1,0,26,5,1,64,62,0,2,2,2,0,0,0
13254,STU11744,34,61,0,0,0,1,0,24,7,1,51,48,1,1,3,3,0,1,0
13255,STU11745,28,90,1,1,1,1,0,23,18,0,59,43,1,1,3,3,0,0,1
13256,STU11746,28,90,1,1,1,1,0,19,17,1,67,72,1,2,1,1,0,1,0
13257,STU11747,28,90,1,1,1,1,0,21,8,0,78,96,1,1,0,0,0,1,0
13258,STU11748,5,93,1,1,1,0,0,24,20,0,60,69,0,2,2,2,0,0,0
13259,STU11749,5,93,1,1,1,0,0,21,6,1,66,47,1,1,3,3,0,0,0
13260,STU11750,6,69,1,1,1,0,0,29,18,1,79,89,1,2,0,0,0,0,0
13261,STU11751,6,69,1,1,1,0,0,28,16,1,85,84,1,2,1,1,0,1,0
13262,STU11752,11,91,1,0,1,1,0,25,11,1,84,86,0,1,0,0,0,0,0
13263,STU11753,11,91,1,0,1,1,0,29,4,0,87,84,1,0,1,1,0,1,0
13264,STU11754,13,82,1,1,1,1,0,27,8,1,68,96,0,2,0,0,0,0,1
13265,STU11755,13,82,1,1,1,1,0,29,0,0,59,55,1,1,2,2,0,1,0
13266,STU11756,13,82,1,1,1,1,0,26,18,0,93,96,1,2,0,0,0,0,1
13267,STU11757,13,82,1,1,1,1,0,21,15,1,64,84,1,2,1,1,1,0,0
13268,STU11758,13,82,1,1,1,1,0,20,12,0,73,42,1,1,3,3,1,0,0
13269,STU11759,13,82,1,1,1,1,0,29,11,1,66,52,0,2,3,3,0,1,0
13270,STU11760,13,82,2,0,1,1,0,27,8,1,68,96,0,2,0,0,0,0,1
13271,STU11761,13,82,2,0,1,1,0,29,0,0,59,55,1,1,2,2,0,1,0
13272,STU11762,13,82,2,0,1,1,0,26,18,0,93,96,1,2,0,0,0,0,1
13273,STU11763,13,82,2,0,1,1,0,21,15,1,64,84,1,2,1,1,1,0,0
13274,STU11764,13,82,2,0,1,1,0,20,12,0,73,42,1,1,3,3,1,0,0
13275,STU11765,13,82,2,0,1,1,0,29,11,1,66,52,0,2,3,3,0,1,0
13282,STU11766,9,96,0,1,0,1,0,29,18,1,74,74,1,0,1,1,0,1,0
13283,STU11767,9,96,0,1,0,1,0,25,1,0,92,99,0,2,0,0,0,1,0
13284,STU11768,25,61,2,1,0,1,0,21,20,1,58,60,1,2,2,2,0,1,0
13285,STU11769,25,61,1,0,2,1,0,21,20,1,58,60,1,2,2,2,0,1,0
13286,STU11770,25,61,2,0,1,1,0,21,20,1,58,60,1,2,2,2,0,1,0
13287,STU11771,31,63,2,0,1,1,0,25,1,1,97,99,0,0,0,0,0,0,1
13288,STU11772,31,63,2,0,1,1,0,27,11,0,91,97,1,0,0,0,0,0,1
13289,STU11773,9,80,0,0,1,1,1,25,3,0,69,100,1,0,0,0,1,0,0
13290,STU11774,33,92,2,1,0,1,0,19,3,1,57,93,1,2,0,0,0,0,0
13291,STU11775,33,92,2,1,0,1,0,24,9,0,98,79,1,2,1,1,0,0,0
13292,STU11776,33,92,2,1,0,1,0,26,15,0,57,60,1,1,2,2,0,0,0
13293,STU11777,33,92,2,1,0,1,0,21,14,0,60,58,1,2,2,2,0,0,0
13294,STU11778,33,92,2,1,0,1,0,18,16,0,86,63,0,0,2,2,0,1,0
13295,STU11779,8,60,1,1,2,1,0,20,9,0,68,90,0,2,0,0,0,0,0
13296,STU11780,8,60,1,1,2,1,0,24,16,1,96,52,0,2,3,3,0,0,0
13297,STU11781,8,78,2,0,0,1,0,18,16,0,97,62,0,1,2,2,0,0,1
13298,STU11782,8,78,2,0,0,1,0,29,5,1,88,50,1,0,3,3,0,0,1
13299,STU11783,33,63,2,1,1,1,1,29,6,1,70,79,1,2,1,1,1,0,0
13300,STU11784,14,86,1,0,1,1,0,29,2,1,60,84,0,2,1,1,0,1,0
13301,STU11785,14,86,1,0,1,1,0,18,3,0,54,53,0,1,3,3,1,0,0
13302,STU11786,14,86,1,1,1,1,0,29,2,1,60,84,0,2,1,1,0,1,0
13303,STU11787,14,86,1,1,1,1,0,18,3,0,54,53,0,1,3,3,1,0,0
13304,STU11788,12,89,0,1,0,1,0,20,14,0,70,53,1,2,3,3,1,0,0
13305,STU11789,12,89,0,1,0,1,0,21,1,0,86,87,1,2,0,0,0,0,1
13306,STU11790,12,89,2,1,0,1,0,20,14,0,70,53,1,2,3,3,1,0,0
13307,STU11791,12,89,2,1,0,1,0,21,1,0,86,87,1,2,0,0,0,0,1
13308,STU11792,10,70,2,1,1,1,0,26,13,0,54,73,1,0,1,1,1,0,0
13309,STU11793,10,70,2,1,1,1,0,28,9,0,97,64,1,1,2,2,0,0,0
13310,STU11794,10,70,2,1,1,1,0,28,6,0,90,70,1,1,1,1,1,0,0
13311,STU11795,10,70,2,1,1,1,0,19,8,1,95,58,1,1,2,2,0,0,0
13312,STU11796,26,95,1,0,1,1,1,27,1,0,79,95,0,0,0,0,0,0,1
13313,STU11797,26,95,1,0,1,1,1,27,12,0,87,94,1,1,0,0,1,0,0
13314,STU11798,26,95,1,0,1,1,1,26,3,0,82,80,1,2,1,1,0,0,0
13315,STU11799,26,65,1,1,0,1,1,27,8,0,83,62,0,2,2,2,0,0,0
13316,STU11800,26,65,1,1,0,1,1,25,9,1,74,97,1,2,0,0,0,0,1
13317,STU11801,26,65,1,1,0,1,1,22,15,1,66,65,0,0,2,2,0,0,0
13318,STU11802,26,65,1,1,0,1,1,18,20,0,93,52,1,2,3,3,0,1,0
13319,STU11803,26,65,1,1,1,1,1,27,8,0,83,62,0,2,2,2,0,0,0
13320,STU11804,26,65,1,1,1,1,1,25,9,1,74,97,1,2,0,0,0,0,1
13321,STU11805,26,65,1,1,1,1,1,22,15,1,66,65,0,0,2,2,0,0,0
13322,STU11806,26,65,1,1,1,1,1,18,20,0,93,52,1,2,3,3,0,1,0
13323,STU11807,8,83,0,1,0,1,0,24,10,0,54,56,0,2,2,2,1,0,0
13324,STU11808,26,69,2,1,1,1,0,24,4,0,91,64,1,2,2,2,0,0,0
13325,STU11809,26,69,2,1,1,1,0,28,4,1,84,69,1,2,2,2,0,1,0
13326,STU11810,26,69,2,1,1,1,0,21,20,1,77,74,1,1,1,1,0,1,0
13327,STU11811,26,69,2,0,0,0,0,24,4,0,91,64,1,2,2,2,0,0,0
13328,STU11812,26,69,2,0,0,0,0,28,4,1,84,69,1,2,2,2,0,1,0
13329,STU11813,26,69,2,0,0,0,0,21,20,1,77,74,1,1,1,1,0,1,0
13330,STU11814,26,69,1,1,1,1,0,24,4,0,91,64,1,2,2,2,0,0,0
13331,STU11815,26,69,1,1,1,1,0,28,4,1,84,69,1,2,2,2,0,1,0
13332,STU11816,26,69,1,1,1,1,0,21,20,1,77,74,1,1,1,1,0,1,0
13333,STU11817,26,69,1,0,1,1,0,24,4,0,91,64,1,2,2,2,0,0,0
13334,STU11818,26,69,1,0,1,1,0,28,4,1,84,69,1,2,2,2,0,1,0
13335,STU11819,26,69,1,0,1,1,0,21,20,1,77,74,1,1,1,1,0,1,0
13336,STU11820,32,85,0,1,0,0,1,26,5,1,100,55,1,2,2,2,0,1,0
13337,STU11821,32,85,0,1,0,0,1,24,0,0,76,72,1,1,1,1,0,0,0
13338,STU11822,11,84,1,1,2,1,1,24,19,1,73,52,1,2,3,3,0,0,0
13339,STU11823,11,84,1,1,2,1,1,19,15,1,81,59,0,1,2,2,1,0,0
13340,STU11824,11,84,1,1,2,1,1,18,9,1,80,88,1,2,0,0,1,0,0
13341,STU11825,8,87,2,0,0,1,1,29,15,0,64,76,1,2,1,1,0,1,0
13342,STU11826,8,87,2,0,0,1,1,18,18,1,82,74,1,2,1,1,1,0,0
13343,STU11827,8,87,2,0,0,1,1,21,12,0,60,94,1,2,0,0,0,0,1
13344,STU11828,8,87,2,0,0,1,1,28,19,0,99,57,1,2,2,2,0,0,0
13345,STU11829,21,73,2,0,1,1,0,26,9,1,58,76,1,2,1,1,0,0,0
13346,STU11830,21,73,2,0,1,1,0,20,6,0,63,88,0,2,0,0,1,0,0
13347,STU11831,21,73,2,0,1,1,0,24,3,1,90,57,1,2,2,2,1,0,0
13348,STU11832,21,73,2,0,1,1,0,26,4,1,53,99,1,2,0,0,0,0,0
13349,STU11833,21,73,2,0,1,1,0,25,4,1,95,85,1,1,0,0,1,0,0
13350,STU11834,21,73,2,0,1,1,0,24,19,0,86,76,1,1,1,1,0,1,0
13351,STU11835,10,66,2,0,1,1,1,24,15,0,73,49,1,2,3,3,0,0,0
13352,STU11836,10,66,2,0,1,1,1,28,17,0,60,54,1,0,3,3,0,0,1
13353,STU11837,10,66,2,0,1,1,1,24,10,0,96,66,0,2,2,2,0,1,0
13354,STU11838,10,66,2,0,1,1,1,25,0,1,56,85,1,2,0,0,0,0,0
13355,STU11839,10,66,1,0,0,1,1,24,15,0,73,49,1,2,3,3,0,0,0
13356,STU11840,10,66,1,0,0,1,1,28,17,0,60,54,1,0,3,3,0,0,1
13357,STU11841,10,66,1,0,0,1,1,24,10,0,96,66,0,2,2,2,0,1,0
13358,STU11842,10,66,1,0,0,1,1,25,0,1,56,85,1,2,0,0,0,0,0
13359,STU11843,6,85,1,1,2,1,0,24,8,0,61,63,1,2,2,2,0,0,0
13360,STU11844,6,85,1,1,2,1,0,23,2,1,86,93,1,1,0,0,0,1,0
13361,STU11845,6,85,1,1,2,1,0,20,12,0,59,90,1,1,0,0,0,1,0
13362,STU11846,6,85,1,1,2,1,0,25,20,1,74,61,1,2,2,2,0,0,1
13363,STU11847,17,70,1,0,0,1,0,26,5,0,60,84,1,2,1,1,0,0,1
13364,STU11848,17,70,1,0,0,1,0,24,2,1,78,73,1,2,1,1,0,0,1
13365,STU11849,17,70,1,0,0,1,0,23,12,1,70,89,1,2,0,0,1,0,0
13366,STU11850,17,70,1,1,0,1,0,26,5,0,60,84,1,2,1,1,0,0,1
13367,STU11851,17,70,1,1,0,1,0,24,2,1,78,73,1,2,1,1,0,0,1
13368,STU11852,17,70,1,1,0,1,0,23,12,1,70,89,1,2,0,0,1,0,0
13369,STU11853,14,99,1,1,2,1,0,18,6,0,65,95,1,1,0,0,0,0,1
13370,STU11854,14,99,1,1,2,1,0,23,16,1,50,99,1,2,0,0,0,0,0
13371,STU11855,14,99,1,1,2,1,0,20,2,0,73,41,1,0,3,3,1,0,0
13372,STU11856,14,99,1,1,2,1,0,25,20,0,88,60,0,2,2,2,0,0,1
13373,STU11857,14,99,1,0,2,0,0,18,6,0,65,95,1,1,0,0,0,0,1
13374,STU11858,14,99,1,0,2,0,0,23,16,1,50,99,1,2,0,0,0,0,0
13375,STU11859,14,99,1,0,2,0,0,20,2,0,73,41,1,0,3,3,1,0,0
13376,STU11860,14,99,1,0,2,0,0,25,20,0,88,60,0,2,2,2,0,0,1
13377,STU11861,15,92,1,0,1,1,1,27,16,1,86,88,0,1,0,0,0,1,0
13378,STU11862,15,92,1,0,1,1,1,28,9,1,68,44,1,0,3,3,1,0,0
13379,STU11863,15,92,0,1,0,1,1,27,16,1,86,88,0,1,0,0,0,1,0
13380,STU11864,15,92,0,1,0,1,1,28,9,1,68,44,1,0,3,3,1,0,0
13381,STU11865,5,62,2,0,0,1,1,20,3,1,53,43,1,2,3,3,0,1,0
13382,STU11866,9,66,1,0,0,1,1,27,15,1,94,62,0,0,2,2,0,0,0
13383,STU11867,8,72,2,1,2,1,1,26,17,0,63,43,1,2,3,3,1,0,0
13384,STU11868,8,72,2,1,2,1,1,29,15,0,78,67,0,0,2,2,0,1,0
13385,STU11869,13,68,2,0,1,1,0,29,0,0,67,73,1,2,1,1,0,0,1
13386,STU11870,13,68,2,0,1,1,0,29,7,1,92,48,0,2,3,3,0,1,0
13387,STU11871,13,68,2,0,1,1,0,29,2,1,86,47,1,2,3,3,0,0,1
13388,STU11872,13,68,2,0,1,1,0,29,17,1,91,84,1,0,1,1,1,0,0
13389,STU11873,13,68,2,0,1,1,0,25,10,1,98,43,0,1,3,3,0,1,0
13390,STU11874,13,68,2,0,1,1,0,25,7,1,55,40,0,0,3,3,0,0,0
13391,STU11875,13,68,2,0,1,1,0,25,5,0,66,92,1,2,0,0,0,0,1
13392,STU11876,13,68,2,0,1,1,0,23,8,0,87,82,0,1,1,1,0,0,1
13393,STU11877,25,81,2,1,0,1,0,18,15,0,72,40,0,2,3,3,0,1,0
13394,STU11878,25,81,2,1,0,1,0,26,1,0,60,66,1,2,2,2,0,1,0
13395,STU11879,25,81,1,0,0,1,0,18,15,0,72,40,0,2,3,3,0,1,0
13396,STU11880,25,81,1,0,0,1,0,26,1,0,60,66,1,2,2,2,0,1,0
13397,STU11881,25,81,1,1,2,1,0,18,15,0,72,40,0,2,3,3,0,1,0
13398,STU11882,25,81,1,1,2,1,0,26,1,0,60,66,1,2,2,2,0,1,0
13401,STU11883,12,83,1,1,1,1,1,25,14,0,72,73,1,2,1,1,0,1,0
13402,STU11884,12,83,1,1,1,1,1,25,20,0,57,49,1,2,3,3,0,0,1
13403,STU11885,12,83,2,0,1,1,1,25,14,0,72,73,1,2,1,1,0,1,0
13404,STU11886,12,83,2,0,1,1,1,25,20,0,57,49,1,2,3,3,0,0,1
13405,STU11887,13,89,2,0,0,1,1,24,0,1,75,68,1,0,2,2,1,0,0
13406,STU11888,13,89,2,0,0,1,1,27,9,0,97,88,1,2,0,0,0,0,1
13407,STU11889,13,89,2,1,1,1,1,24,0,1,75,68,1,0,2,2,1,0,0
13408,STU11890,13,89,2,1,1,1,1,27,9,0,97,88,1,2,0,0,0,0,1
13409,STU11891,7,98,0,1,1,1,1,19,7,0,58,41,1,1,3,3,0,0,1
13410,STU11892,7,98,0,1,1,1,1,22,13,0,80,92,1,2,0,0,0,1,0
13411,STU11893,7,98,0,1,1,1,1,18,5,1,63,97,1,1,0,0,0,0,1
13412,STU11894,10,67,1,1,1,1,0,18,20,0,95,78,1,0,1,1,1,0,0
13413,STU11895,10,67,1,1,1,1,0,25,3,1,73,54,0,0,3,3,1,0,0
13414,STU11896,10,67,1,1,1,1,0,18,16,0,61,62,1,2,2,2,1,0,0
13415,STU11897,10,67,1,1,1,1,0,26,19,0,67,60,1,1,2,2,1,0,0
13416,STU11898,10,67,1,1,1,1,0,28,12,1,99,68,1,1,2,2,0,0,1
13417,STU11899,10,67,2,0,1,1,0,18,20,0,95,78,1,0,1,1,1,0,0
13418,STU11900,10,67,2,0,1,1,0,25,3,1,73,54,0,0,3,3,1,0,0
13419,STU11901,10,67,2,0,1,1,0,18,16,0,61,62,1,2,2,2,1,0,0
13420,STU11902,10,67,2,0,1,1,0,26,19,0,67,60,1,1,2,2,1,0,0
13421,STU11903,10,67,2,0,1,1,0,28,12,1,99,68,1,1,2,2,0,0,1
13422,STU11904,28,71,2,0,1,1,1,18,15,1,88,92,1,2,0,0,0,1,0
13423,STU11905,28,71,2,0,1,1,1,24,6,0,89,95,1,2,0,0,0,1,0
